0	288.1
2	275.2
4	262.2
6	249.2
8	236.2
10	223.3
12	216.6
14	216.6
16	216.6
18	216.6
20	216.6
22	218.6
24	220.6
26	222.5
28	224.5
30	226.5
32	228.5
34	233.7
36	239.3
38	244.8
40	250.4
42	255.9
44	261.4
46	266.9
48	270.6
50	270.6
52	269
54	263.5
56	258
58	252.5
60	247
62	241.5
64	236
66	230.5
68	225.1
70	219.6
72	214.3
74	210.3
76	206.4
78	202.5
80	198.6
82	194.7
84	190.8
86	186.9
